Ein Service des Knowledge-Hubs von Monitor Versorgungsforschung. Täglich automatisiert KI-kuratiert aus PubMed und auf Deutsch übersetzt.

Aufgenommen;Autor;Publiziert am;In PubMed seit;Journal;Jahr;Titel;Fragestellung;Ergebnis;Übertragbarkeit;PMID;PubMed-Link
2026-09-08;Enning F et al.;13.08.2026;19.08.2026;J Psychiatr Res;2026;Impulsivität vorhersagt schlechtere Outcomes bei PTBS mit Borderline-Persönlichkeitszügen nach CPT;Eine Sekundäranalyse einer Randomisierten Klinischen Studie (n=193 Frauen mit PTBS aus Kindesmissbrauch und Borderline-Zügen) untersuchte, ob Impulsivität die Therapieergebnisse bei Dialectical Behavior Therapy für PTBS (DBT-PTSD) versus Cognitive Processing Therapy (CPT) vorhersagt.;"Höhere Baseline-Impulsivität war mit erhöhtem Dropout (p=0,049) assoziiert, besonders Non-Planning-Impulsivität (p=0,012). Bei CPT-Teilnehmern: Höhere Impulsivität korrelierte mit schlechterer PTBS-Symptomreduktion (ΔCAPS, p=0,021); dieser Zusammenhang bestand bei DBT-PTSD nicht (n.s.). Die Befunde unterstützen Personalisierung: Hochimpulsive Patienten könnten von DBT-PTSD besser profitieren als von CPT.";"Deutschland, deutsche RCT-Zentren; direkt übertragbar auf deutsches Gesundheitssystem";42617371;https://pubmed.ncbi.nlm.nih.gov/42617371/
2026-09-08;Ogletree S et al.;13.08.2026;13.08.2026;Lancet Planet Health;2026;Waldverbesserungen reduzierten Antidepressiva-Verordnungen in schottischen Stadtgebieten;Eine Langzeitkohorte mit 129.335 Erwachsenen in Schottland untersuchte, ob verbesserte Stadtwaldflächen die Verschreibung von Antidepressiva und Anxiolytika senkt.;Im Längsschnitt (within-individual): Personen, die in die Nähe verbesserter Waldflächen (≤800 m) zogen, zeigten eine reduzierte Verschreibungsrate für Antidepressiva (aOR 0,90, 95% CI 0,87–0,93) und Anxiolytika (aOR 0,94, 95% CI 0,90–0,99) im Vergleich zu Zeiträumen außerhalb dieser Gebiete. Die Umweltintervention hatte einen präventiven Effekt auf die Bevölkerungsmenge.;"Schottische NHS-Daten, vergleichbares Sozialversicherungssystem; EU-Finanzierung";42594933;https://pubmed.ncbi.nlm.nih.gov/42594933/
2026-09-07;Kaplan A et al.;Sept. 2026;04.09.2026;Int Nurs Rev;2026;Schlafmangel in Nachtschichten beeinträchtigt kognitive Kontrolle und Übergabekommunikation;Türkische Querschnittsstudie zum Zusammenhang von Müdigkeit während Nachtschichten mit kognitiver Kontrolle, kognitiver Flexibilität und Übergabe-Effektivität bei 270 Pflegekräften.;"Mittlere Müdigkeitsscore 6,41±1,81; höhere Müdigkeit war assoziiert mit niedrigerer kognitiver Kontrolle und Flexibilität (β=−0,510, p<0,001) und niedrigerer Übergabe-Effektivität (β=−0,670, p<0,001); indirekte Assoziation via kognitiver Kontrolle bestand (β=−0,107, 95% CI −0,257 to −0,023).";"Türkei, Universitätsklinik; relevante Schichtarbeitsprobleme europäischer Kliniken.";42694001;https://pubmed.ncbi.nlm.nih.gov/42694001/
2026-09-07;Alaqil AI;19.08.2026;03.09.2026;Front Public Health;2026;Suchtprävention in saudischen Schulen: Sportlehrer unterqualifiziert;Querschnittserhebung zum Wissen und zu Praktiken von Sportlehrern (n=176) zu Drogenprävention in Saudi-arabischen Schulen.;"Sportlehrer zeigten adequates Wissen (Mittel 5,47/7), aber Missverständnisse zu Gateway-Substanzen; 73% unterstützten Integration in Lehrplan; Wissensscores sagten Präventionspraxen voraus; jedoch fehlte formale Prävention-Schulung bei den meisten, und sie nutzten private Urteile statt evidenzbasierter Ansätze.";"Saudi-Arabien; strukturelle Präventionslücke auch in anderen Ländern mit Schulperspektive.";42688041;https://pubmed.ncbi.nlm.nih.gov/42688041/
2026-09-07;Kang KI et al.;Sept. 2026;02.09.2026;Nurs Open;2026;Peer-Recovery-Coaches in südkoreanischer Suchtbehandlung: Qualitative Rollen-Analyse;Südkoreanische qualitative Studie zu Erfahrungen von Peer-Recovery-Coaches in Suchtbehandlungsprogrammen aus Caring-Perspektive.;"Fünf zentrale Rollen identifiziert: helfender Akteur mit objektiver Einsicht, Begleiter, erfahrungsbasierter Navigator, Facilitator des Wachstums und Betreuer mit positiven Werten; Peer Recovery Coaches fördern gegenseitige Genesung innerhalb des Caring-Prozesses.";"Südkorea, qualitativ; Peer-Ansätze in Sucht international, aber Suchtversorgung eigenständiges System.";42685341;https://pubmed.ncbi.nlm.nih.gov/42685341/
2026-09-07;Al-Wandi A et al.;01.12.2026;20.08.2026;J Affect Disord;2026;Psychotische Depression: Hospitalisierung und Suizidrisiko in Schweden;Landesregister-Studie zu klinischen Ergebnissen nach Diagnose psychotischer Depression in Schweden 2012–2020.;"Von 8048 Patienten (54,8% Frauen, Median 47 Jahre) wurden 25,1% innerhalb von 36 Wochen hospitalisiert und 0,8% starben durch Suizid; jüngeres Alter (≤25 Jahre), inpatiente Diagnose, Antipsychotika-Behandlung und frühere Hospitalisierungen erhöhten Hospitalisierungsrisiko; unter ECT-Patienten erreichten 89,8% Response und 48,4% Remission.";"Schweden, Routinedaten; vergleichbares öffentliches Versicherungssystem.";42624214;https://pubmed.ncbi.nlm.nih.gov/42624214/
2026-09-07;Muller KS et al.;01.09.2026;17.08.2026;Pediatrics;2026;Elternbelastung nach extremer Frühgeburt: Psychische Symptome vom NICU bis zum Term;Niederländische Prospektivstudie zur Trajektorie mütterlicher und väterlicher psychischer Belastung nach Frühgeburt <29. Woche über Term-Äquivalentalter.;"Bei 217 Familien (259/446 Kinder) waren 35,1% der Mütter und 16,4% der Väter bei Term-Äquivalentalter klinisch erhöhte Posttraumatische Belastungssymptome, 39,5% der Mütter und 24,3% der Väter klinisch erhöhte Depression; pränatale psychosoziale Geschichte und NICU-bezogene elterliche Stressoren waren für beide Elternteile signifikant.";"Niederlande, NICU-Netzwerk; vergleichbares Versorgungssystem.";42608027;https://pubmed.ncbi.nlm.nih.gov/42608027/
2026-09-07;Van Geerenstein E et al.;13.08.2026;13.08.2026;BMJ Paediatr Open;2026;Psychisches Wohlbefinden von Jugendlichen mit belasteter Familie: Substanzmissbrauch ist Risikofaktor;Schwedische Schulquerschnittsstudie zu Prävalenz und Assoziationen von psychischem Wohlbefinden bei Jugendlichen mit Verwandten mit schwerwiegenden Gesundheitsproblemen.;"50% der 4140 Jugendlichen hatten mindestens eine Verwandte mit schwerer Erkrankung; Substanzmissbrauch in enger Verwandtschaft blieb nach Adjustment assoziiert mit niedrigerem Wohlbefinden, während andere Erkrankungen attenuierten; allgemeiner Stress und wahrgenommene Vertrauensperson waren stark protektiv.";"Schweden, bevölkerungsbasierte Schulstichprobe; europäischer Kontext.";42595438;https://pubmed.ncbi.nlm.nih.gov/42595438/
2026-09-07;Czekalla N et al.;06.08.2026;06.08.2026;Transl Psychiatry;2026;Aberrante Insula-Aktivität bei Depression: Negative Rückmeldungen und beeinträchtigtes Lernen;Neuroimaging-Studie zur Neurokomputationalen Basis maladaptiver Selbstüberzeugungen bei depressiven Patienten;"Erhöhte Insula-Reaktivität auf negative Rückmeldungen und reduziertes Lernen von positiver Rückmeldung waren mit symptombelasteter Depression assoziiert; diese Mechanismen tragen zu kognitiven Verzerrungen und Persistenz maladaptiver Überzeugungen bei.";"Deutschland, Universitätsklinik Lübeck; Neurobiologie, nicht Versorgung.";42562807;https://pubmed.ncbi.nlm.nih.gov/42562807/
2026-09-06;Fonseca-Pedrero E et al.;04.09.2026;04.09.2026;Psychol Med;2026;Strukturierte Schulinterventionen reduzierten Angst und Depression ähnlich wie spezialisiertes Protokoll;Randomisierte Studie mit 676 Schülern (12–18 Jahre, 72,6% weiblich) zum Vergleich des Unified Protocol for Adolescents mit progressiver Muskelentspannung bei subklinischen Symptomen.;Beide Gruppen zeigten signifikante Reduktion depressiver (Cohen's d–Effekte) und Angststörungen ohne signifikante Unterschiede. Nach 12 Monaten UP-A-Gruppe marginal niedrigere Depression. Adhärenz circa 78% (>70% Sitzungen besucht).;Spanien, Frankreich, vergleichbare europäische Schulstruktur und Versorgungsauftrag der Gesundheit.;42695201;https://pubmed.ncbi.nlm.nih.gov/42695201/
2026-09-06;Gewirtz-Meydan A et al.;04.09.2026;04.09.2026;Isr J Health Policy Res;2026;Sexuelle Minoritäten zeigen niedrigere Hilfesuche trotz höherer Barrieren;Querschnittsbefragung von 1.129 israelischen Jugendlichen (30% sexuelle Minderheiten) zu mentaler Gesundheit, Substanzkonsum und Zugangsbarrieren mittels Latent Profile Analysis.;"Vier mentale Gesundheitsprofile identifiziert; sexuelle Minderheiten berichteten signifikant mehr Barrieren und niedrigere Hilfesuche-Absicht (moderierende Effekte). Drei Barriere-Dimensionen: Identität, Struktur, emotionale Faktoren.";Israel, ähnlich wie Deutschland strukturelle und identitätsbezogene Zugangsungleichheiten bei Jugendlichen.;42693470;https://pubmed.ncbi.nlm.nih.gov/42693470/
2026-09-06;Smoktunowicz E et al.;03.09.2026;03.09.2026;JMIR Res Protoc;2026;SMILE-Serious-Game für Jugendliche: Machbarkeit und vorläufige Wirksamkeit europaweit;Cluster-randomisierte adaptive Studie (7 europäische Länder, N=1.438, 10–24 Jahre) zu CBT-basiertem Gamified Mental Health Intervention mit Experience Sampling und optionaler Rückmeldung.;"Hauptoutcomes Angst und Depression; sekundär Resilienz, Emotionsregulation. Bislang 2 Sequenzen abgeschlossen (März 2026); Rekrutierung läuft. Primäre Ergebnisse September 2026 erwartet. Feasibility, Akzeptanz und App-Nutzung werden gemessen.";Sieben europäische Länder einschließlich Deutschland, direkt transferierbar auf dezentrale digitale Prävention.;42691342;https://pubmed.ncbi.nlm.nih.gov/42691342/
2026-09-06;Hartzler B et al.;19.08.2026;03.09.2026;Front Public Health;2026;Contingency management verdoppelte Aufnahmequote bei Suchtbehandlung von Gerichtsklienten;Implementierungsstudie zur Anwendung von Contingency Management in einer Suchtbehandlungsorganisation für von Justiz überweisene Klienten mit Fachbegleitung und Training.;Aufnahmequoten stiegen um 108%, Gruppentherapie-Teilnahme um 11%, Erfüllung gerichtlicher Auflagen um 11%. Die Organization integrierte Contingency Management dauerhaft in Routineangebote.;USA, Vergleichbarkeit gering – Finanzierung und Justizsystem unterscheiden sich grundlegend.;42688237;https://pubmed.ncbi.nlm.nih.gov/42688237/
2026-09-06;Grundy S et al.;Sept. 2026;03.09.2026;Child Care Health Dev;2026;Diagnostische Wartezeiten für Kinder erreichen 15 Monate – Perspektiven von Stakeholdern;Qualitative Studie zu Verzögerungen in Entwicklungsdiagnostik in Westaustralien mit Interviews von Eltern (n=17), Pädagogen (n=10) und Fachleuten (n=9).;Über 17.000 Kinder in Warteschlangen, Medianwartezeit 15,1 Monate. Hauptbarrieren: unzureichende Finanzierung (22 Nennungen), lange Wartezeiten (44), fehlende Unterstützung (110). Stakeholder forderten bessere Koordination und Kapazität.;"Australien, vergleichbare Wartzeitprobleme und Personalknappheit wie deutsche Versorgung; strukturelles Problem.";42687475;https://pubmed.ncbi.nlm.nih.gov/42687475/
2026-09-06;Pastant F et al.;2026;31.08.2026;Sante Publique;2026;Lokale Räte für psychische Gesundheit (CLSM): Governance-Lücke trotz 30 Jahren Existenz;Bestandsaufnahme und Positionspapier zu CLSM in Frankreich als Governance-Modell der Bürger- und Sektorbeteiligung in der Gesamtplanung mentaler Gesundheit.;CLSM in etwa 300 französischen Territorien verankert (2025), aber Einsatz ungleich, Mittel unzureichend, Stakeholder-Beteiligung schwach. Kernaussage: CLSM sind nicht nur Koordinationsmechanismus, sondern demokratisches Politikmodell – erfordern institutionelle und kulturelle Bedingungen zur Skalierung.;"Frankreich, deutschsprachiger Raum – vergleichbare soziale Versicherungssysteme; CLSM-Modell zur Territorialisierung und Partizipation direkt übertragbar.";42674980;https://pubmed.ncbi.nlm.nih.gov/42674980/
2026-09-06;Vigezzi GP et al.;21.07.2026;05.08.2026;Front Public Health;2026;Erhebung mentaler Gesundheit mit digitalem Triage an fünf italienischen Universitäten;Multisite Protokoll (Health Mode On Plus) zur Querschnittserhebung und Intervention mentaler Gesundheit bei italienischen Studierenden mit Stepped-Care-Modell und e-CBT für Angst.;"Geplant: 249.958 Teilnehmer; primäre Outcomes 12-Monats- und Lifetime-DSM-5-Störungen via CIDI; digitale CBT versus Beratung-as-usual in eingebetteter RCT. Starke digitale Plattform für Triage und Orientierung implementiert; erste Analysen folgen.";Italien, deutschsprachiger Raum – vergleichbares Hochschulsystem und Präventionsauftrag, Stepped-Care-Rahmen übertragbar.;42553706;https://pubmed.ncbi.nlm.nih.gov/42553706/
2026-09-05;Thomson J et al.;04.09.2026;04.09.2026;BMJ Open;2026;Social Prescribing verringerte Angst und Stress bei Kindern und Jugendlichen;Qualitative Studie zu Erfahrungen von 15 Kindern und 27 Betreuungspersonen mit einem Social-Prescribing-Dienst zur frühzeitigen psychischen Unterstützung in Nordengland.;"Kinder und Jugendliche berichteten weniger emotionales Unbehagen, niedrigere Angststufen und erhöhtes Selbstvertrauen; Eltern zeigten reduzierte Belastung und verbesserte Familieninteraktion. Die Wirkung erfolgte durch vertrauensvolle Beziehungen zu Fallmanagern und erlernte Bewältigungsstrategien.";England, nicht-spezialisierte ambulante Früherkennung, Vergleichbarkeit mit gemeindenahen Lotsenmodellen in Deutschland;42697576;https://pubmed.ncbi.nlm.nih.gov/42697576/
2026-09-05;Watkins AE et al.;04.09.2026;04.09.2026;BMJ Open;2026;Väter in der Perinatalzeit erleben Isolation und Ausschluss von Unterstützung;Qualitative Studie mit Interviews und Fokusgruppen von 21 Vätern und 9 Fachleuten (Freiwilligensektor, Soziales) in Nordostengland zu perinatalpsychischen Unterstützungsbedarfen von Vätern.;"Väter berichten von Isolation, eingeschränkter emotionaler Unterstützung und Ausschluss aus perinatalen Diensten; Fachleute bestätigen begrenzte Vatereinbindung. Empfehlungen: Stärkere Vatereinbindung in Antenatalkurse, Elternrichtlinien und Gesamtfamilienansätze zur emotionalen Unterstützung.";England/Deutschland, Primärversorgung und Frühförderung, Zugang und Geschlechtergerechtigkeit;42697571;https://pubmed.ncbi.nlm.nih.gov/42697571/
2026-09-05;Fleetwood K et al.;04.09.2026;04.09.2026;BMJ Open;2026;Psychisch erkrankte Herzinfarktpatienten erhalten weniger Spezialistenpflege;Kohortenstudie mit 131.075 NSTEMI- und 79.045 STEMI-Patienten aus englischen Registerdaten (2019–2023) zur Vergleichbarkeit der kardiologischen Standardversorgung nach psychischer Erkrankung.;"Patienten mit Schizophrenie, Bipolarer Störung oder Depression erhielten seltener Angiografie (OR 0,25–0,92 je nach Diagnose), Intensivbetreuung und kardiologische Rehabilitation. Disparitäten waren größer nach NSTEMI; COVID-19 hatte keinen signifikanten Moderatoreffekt.";England, elektronische Gesundheitsakten, vergleichbar mit deutschen Klinikabrechnungsdaten und sektorialer Kooperation;42697570;https://pubmed.ncbi.nlm.nih.gov/42697570/
2026-09-05;Haßdenteufel K et al.;02.09.2026;04.09.2026;J Med Internet Res;2026;App-basierte Achtsamkeit reduzierte Depressionen bei schwangeren Frauen mit affektiven Störungen;Sekundäranalyse eines deutschen RCT (Baden-Württemberg) mit 147 schwangeren Frauen mit ICD-10-Angst- oder affektiven Störungen und erhöhten depressiven Symptomen (EPDS>9), randomisiert zu 8-wöchiger digitaler Achtsamkeitsintervention oder Standardbehandlung.;"Die Interventionsgruppe zeigte signifikant stärkere EPDS-Reduktion in Schwangerschaftswoche 34 (Δ=-2,21, p=0,01) und postpartal (Δ=-4,81, p=0,007); 42,5% erreichten klinisch bedeutsame Verbesserung gegenüber 28,4% in der Kontrolle (aOR 1,56, 95% CI 1,19–2,05).";Deutschland, ambulante Perinatalpsychiatrie, Krankenkassendatenlage, direkt anwendbar;42695336;https://pubmed.ncbi.nlm.nih.gov/42695336/
2026-09-05;Vukovic V et al.;20.08.2026;04.09.2026;Front Public Health;2026;Krebsscreening für Menschen mit Behinderung ist in Europa ungleich verteilt;Systematische Literaturübersicht von 16 europäischen Richtlinien und Empfehlungen zum Krebsscreening und -prävention für Menschen mit intellektuellen Beeinträchtigungen, davon 15 zu Screening (Vereinigtes Königreich, Niederlande, Belgien, Dänemark, EU).;"Richtlinien konzentrieren sich auf Brust-, Gebärmutterhals- und Darmkrebs; Anpassungen umfassen barrierefreie Information, Terminvereinbarung, Begleitperson, Zustimmung und Schulung. Jedoch: Ungleiche Verteilung auf wenige wohlhabende Länder, keine Dokumente aus den meisten EU-Mitgliedstaaten.";Europa (Niederlande, Belgien), Gesundheitssysteme ohne spezialisierte Leistungen, Ungleichheit und Versorgungslücken;42694833;https://pubmed.ncbi.nlm.nih.gov/42694833/
2026-09-05;Lütt A et al.;26.08.2026;04.09.2026;BMC Psychiatry;2026;VR-Suchttherapie: Krankheitsschwere und Vortherapie-Craving vorhersagen Reaktion;"Deutsche Single-Arm-Studie mit 61 Patienten mit Alkoholvergiftung während Virtual-Reality-Cue-Exposure; psychologische und physiologische Craving-Parameter wurden mit Patientenmerkmalen assoziiert.";"Alkoholsuchtausmaß (AUDIT, ADS) und Vor-VR-Craving (AUQ, OCDS) vorhersagten subjektive Craving-Reduktion stärker als VR-Faktoren; physiologische und subjektive Maße überlappten minimal. Komplexität des Craving-Konzepts erfordert multidimensionale Bewertung.";Deutschland, spezialisierte Suchtpsychiatrie, technologiegestützte Interventionsentwicklung;42693426;https://pubmed.ncbi.nlm.nih.gov/42693426/
2026-09-05;Siebert A et al.;03.09.2026;04.09.2026;Sci Rep;2026;Patientensuizid belastet Psychotherapeuten psychisch erheblich;"Deutsche Online-Umfrage bei Psychotherapeuten und Psychiatern zu psychischer Belastung nach Patientensuizid; gemischte Methoden (quantitativ: PTSD-Skala; qualitativ: Gefühle und Umstände).";"Ein Anteil zeigte klinisch signifikante Symptome einer Posttraumatischen Belastungsstörung; prominente Gefühle waren Trauer, Schock, Entsetzen; Einflussfaktoren: Therapeut-Patient-Beziehung, fehlende Unterstützung, wahrgenommene Gewalt des Suizids, Unvorhersehbarkeit. Postvention und kollegiale Unterstützung fehlen häufig.";Deutschland, psychotherapeutisches System, Burnout und Personalressourcen;42693165;https://pubmed.ncbi.nlm.nih.gov/42693165/
2026-09-04;Maryam S et al.;03.09.2026;03.09.2026;BMJ Open;2026;Hepatitis-C-Screening bei psychisch Erkrankten – Protokoll für aktualisierte Metaanalyse;Protokoll für systematische Übersicht und Metaanalyse zur HCV-Prävalenz, Risikofaktoren und Versorgungsbarrieren bei Menschen mit ernsthafte psychische Erkrankungen (SMI) nach COVID-19.;Weder Ergebnis noch Zahlen verfügbar (Protokoll-Publikation vor Studiendurchführung, geplante Suche bis Juni 2026, bisherige Metaanalyse zeigte 8% HCV-Prävalenz bei SMI vs. niedrigere Allgemeinbevölkerung).;Systematische Übersicht geplant, Barrieren und Facilitatoren zur Versorgung sind Schwerpunkt;42692522;https://pubmed.ncbi.nlm.nih.gov/42692522/
2026-09-04;Ruben JP et al.;Sept. 2026;03.09.2026;Indian J Med Res;2026;Geschulte Gesundheitshelfer verbesserten Mentale-Health-Kompetenz und Leistungserbringung in Indien – aber Evidenz bleibt begrenzt;Systematische Übersicht von 13 Studien (2000–2025) zu Mental-Health-Schulungsinterventionen für akkreditierte Gesundheitshelfer (ASHAs) in Karnataka, Indien.;Narrative Synthese zeigt verbesserte Anbieter-Kompetenzen und Serviceerbringung in quantitativen Studien (mäßiges Vertrauen in qualitative Studien). Digitale und Hybrid-Modelle zeigten nachhaltigere Gewinne als reine Präsenz-Schulungen. Begrenzte Evidenz wegen Vor-Nach-Designs, kleiner Stichproben und Heterogenität.;Indien – Low-Income-Setting, aber Aufbau niedrigschwelliger Kapazitäten für Deutschland lehrreich;42690870;https://pubmed.ncbi.nlm.nih.gov/42690870/
2026-09-04;Bartelt S et al.;02.09.2026;03.09.2026;Sci Rep;2026;Online-Resilienzintervention für Studierende verbesserte psychisches Wohlbefinden nur mit guter Adhärenz;Randomisierte Studie mit 216 Studierenden zur Wirksamkeit eines internetgestützten Resilienztrainings via Lernplattform.;Unter Einhaltung des Protokolls (n=150) signifikante Verbesserung der psychischen Belastung und Selbstmitgefühl (p<0,05), bei Mitnahme aller Teilnehmenden (ITT-Analyse, n=216) keine signifikanten Effekte. Adhärenz war niedrig. Mit hoher Einhaltung könnte das Angebot wertvoll für studentische Mental-Health-Services sein.;Deutschland – Versorgung von Studierenden an einer Universitätsmedizin;42686878;https://pubmed.ncbi.nlm.nih.gov/42686878/
2026-09-04;Al-Tayyib A et al.;01.09.2026;02.09.2026;JAMA Netw Open;2026;Care Navigation für Methamphetaminabhängigkeit erreichte Behandlung nicht häufiger;Randomisiert-kontrollierte Studie (n=192 Teilnehmer) zu Wirkung von dedizierter Care Navigation mit Contingency-Management-Elementen auf Verknüpfung zur Suchtbehandlung.;Linkage zur Behandlung nach 30 Tagen: Intervention 25,0% (24/96) vs. Kontrolle 25,0% (24/96), RR 1,00 (95%-KI 0,61–1,63). Nach 90 Tagen: Intervention 33,3% (32/96) vs. Kontrolle 25,0% (24/96), RR 1,33 (95%-KI 0,85–2,09), beide nicht signifikant. Engagement mit Navigator war höher (62,5%), aber führte nicht zu besserer Linkage.;USA – Sicherheits-Netzwerk, instabile Wohnverhältnisse (84,9%), aber Kontakt-Befund relevant;42684700;https://pubmed.ncbi.nlm.nih.gov/42684700/
2026-09-04;Bertrans Vilaró B et al.;31.08.2026;31.08.2026;Fam Med Community Health;2026;Schlafstörungen in der hausärztlichen Versorgung verdoppelten sich – Psychotherapie bleibt untergenutzt;Retrospektive Primärversorgungsstudie in Katalonien 2018–2024 zu Prävalenz und Verschreibungspraxis bei Insomnie (n=elektronische Patientenakten).;Insomnie-Prävalenz stieg um 43,4% auf 11,17% (95%-KI 11,05–11,28) im Jahr 2024. Psychopharmaka-Einsatz nahm von 47,88% (2018) auf 55,11% (2024) zu, davon Anxiolytika 36,68% (2018) bis 39,44% (2024). Kognitiv-behaviorale Therapie (CBT), die Erstlinientherapie, wurde untergenutzt.;Spanien – europäisches Sozialversicherungssystem, vergleichbar mit Deutschland;42674672;https://pubmed.ncbi.nlm.nih.gov/42674672/
2026-09-04;Huang S et al.;Sept. 2026;27.08.2026;Australas J Ageing;2026;Delirium-Prävention in australischen Krankenhäusern: Nicht-medikamentöse Strategien verbreitet, Antipsychotika-Einsatz bleibt hoch;Querschnittserhebung an 257 Stationen in Australien und Neuseeland am World Delirium Awareness Day 2023 zu Erfassung und Management von Delirium.;Erfassungsquote 63% (n=4033/6369 um 8:00 Uhr), detektierte Prävalenz 16% (n=637/4033). Nicht-medikamentöse Maßnahmen (Flüssigkeitsversorgung 87%, Mobilisierung 84%, Schmerzmanagement 84%) sind weit verbreitet. Antipsychotika dennoch häufig genutzt (Risperidon 36%, Haloperidol 35%, Quetiapin 31%). Fachkräftemangel (70%), Zeitmangel zur Fortbildung (53%) sind Barrieren.;Australien/Neuseeland – Krankenhaus-Systematiken teilweise vergleichbar, aber anderer Organisationsrahmen;42656048;https://pubmed.ncbi.nlm.nih.gov/42656048/
2026-09-03;Bilal O et al.;2026;31.08.2026;Sante Publique;2026;Psychisch erkrankte Schwarze Immigranten: Versorgungsbarrieren und Chancen nach COVID-19;"Scoping Review über 19 Studien (2021-2024) zu psychischer Gesundheit schwarzer afrikanischer Immigranten in Kanada und UK; untersucht Zugang zu Versorgung und Determinanten der Behandlungslücke.";"Hohe Raten von Depression, Angststörung und Psychosen bei schwarzen Immigranten; Hauptbarrieren: Misstrauen gegenüber eurozentrischem System, fehlendes kulturell kompetentes Fachpersonal, finanzielle Hürden, Sprachbarrieren; Schutzfaktoren: Gemeinschaftsanbindung, religiöse Unterstützung, kulturell sensible Fachkräfte. Unterstreicht kritischen Bedarf für kulturell angepasste Dienste.";Kanada/UK, Fokus auf Versorgungsgerechtigkeit auch für Deutschland relevant.;42675004;https://pubmed.ncbi.nlm.nih.gov/42675004/
2026-09-03;Manneville F et al.;2026;31.08.2026;Sante Publique;2026;Psychische Gesundheit von Landwirten: Geschlechter- und Ungleichheitsgradienten;"Querschnittstudie mit 1.084 französischen Landwirten (CAGRIMENT-Kohorte); misst psychisches Wohlbefinden und psychologische Belastung am Arbeitsplatz nach Soziodemografie und Lebensereignissen.";"Durchschnittliches Wohlbefindensscore 66,6±14,2 Punkte; Belastungsscore 27,1±15,3 Punkte. Schlechtere Werte bei Frauen (β=-2,3; p=0,04), sozial vulnerablen Personen (β=-8,0; p<0,01) und nach kritischen Lebensereignissen (β=-6,5; p<0,01). Unterstreicht Bedarf für Interventionen bei gefährdeten Untergruppen.";"Frankreich; comparable Landwirtschaft und vulnerable Bevölkerungsgruppen auch in Deutschland.";42675000;https://pubmed.ncbi.nlm.nih.gov/42675000/
2026-09-03;Creupelandt C et al.;2026;31.08.2026;Sante Publique;2026;Posttraumatische Belastung und Suizidwiederholung: Co-Konstruktion der Prävention im VigilanS-Programm;"Frankreich: Conceptual Paper über das nationale VigilanS-Suizidpräventionsprogramm; analysiert, wie PTBS die Responsivität auf Nachsorge nach Suizidversuch beeinflusst; schlägt Patientenbeteiligung zur Programmverfassung vor.";"PTBS-assoziiert mit Suizidwiederholungen; unterrepräsentiert in bisherigen Präventionsstrategien. VigilanS fokussiert auf Aufrechterhalt des Kontakts, aber PTBS-Patienten weniger responsiv. Empfehlung: Erfahrungswissen von betroffenen Patienten mit PTBS und Suizidversuch in die Interventionsgestaltung integrieren für bessere Anpassung an individuelle Bedürfnisse.";"Frankreich; Suizidprävention und PTBS-Besonderheiten auch im deutschen System (VigilanS-Analogien) relevant.";42674994;https://pubmed.ncbi.nlm.nih.gov/42674994/
2026-09-03;Munk-Poulsen M et al.;10.08.2026;31.08.2026;Ugeskr Laeger;2026;Rechtsstandards für Zwangsunterbringung in Dänemark 2024: Prozessuale Defizite;"Dänemark: Review der rechtlichen Anforderungen für psychiatrische Zwangsunterbringung; 2024 wurden 4.985 Zwangsaufnahmen durchgeführt; analysiert Anforderungen an ärztliche Bewertung und psychopathologische Dokumentation.";"4.985 Zwangsaufnahmen in Dänemark 2024. Standardproblem: Aufnahmeärzte dürfen nicht in der aufnehmenden Klinik tätig sein, daher meist Nichtpsychiater; schafft Unsicherheit über korrekte Verfahrensschritte, Dokumentation von Symptomen und Motivation zur freiwilligen Aufnahme.";"Dänemark/Nordeuropa; PsychKG-Verfahren in Deutschland strukturell anders, aber Problematik der Dokumentation übertragbar.";42671048;https://pubmed.ncbi.nlm.nih.gov/42671048/
2026-09-03;Lau B et al.;29.08.2026;29.08.2026;Int Arch Occup Environ Health;2026;Anstrengungsvergütungs-Unausgeglichenheit und Psyche bei Polizisten: Zusammenhang unabhängig von Berufsgruppe;"Norwegen: Cross-sectional-Studie mit 560 Polizeiangehörigen (Ermittler und zivile Mitarbeiter); testet Effort-Reward-Imbalance-Modell gegen Angst-, Depressionsymptome und berufliche Leistungsfähigkeit.";"Höheres ERI-Verhältnis assoziiert mit höherer Angst (β=0,28), höherer Depression (β=0,33), niedrigerem Engagement (β=-0,27), schlechterer Selbstwirksamkeit (β=-0,16). Übercommitment stärker assoziiert mit Angst (β=0,50) und Depression (β=0,46). Keine signifikanten Unterschiede zwischen Berufsgruppen; Muster gelten über Kategorien hinweg.";"Norwegen, Wohlfahrtsstaat; Befunde zur Stress-Psyche-Gesundheit auch auf deutsche Arbeitskontexte übertragbar.";42667430;https://pubmed.ncbi.nlm.nih.gov/42667430/
